🇨🇳央视频道🇨🇳,#genre#
CCTV2,http://110.177.146.171:888/rtp/239.1.1.8:8008
CCTV2,http://114.254.94.118:2222/rtp/239.3.1.60:8084
CCTV2,http://27.10.129.243:8002/rtp/225.0.4.132:7980$1920x1080
CCTV2,http://114.230.190.227:8600/rtp/239.49.8.130:6000
CCTV2,http://110.177.146.171:888/udp/239.1.1.8:8008
CCTV2,http://124.112.202.94:18888/rtp/238.1.78.235:7752
CCTV2,http://171.107.203.17:4022/rtp/239.81.0.115:4056
CCTV2,http://223.10.115.195:8083/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://112.226.139.185:9999/udp/239.253.254.232:8000
CCTV2,http://114.226.243.7:4022/rtp/239.49.8.50:9802
CCTV2,http://171.118.137.182:8083/rtp/226.0.2.154:9144$1920x1080
CCTV2,http://sweetown.fun:4000/rtp/239.3.1.60:8084
CCTV2,http://122.189.103.254:8010/rtp/228.0.0.213:6108
CCTV2,http://211.90.83.70:8002/rtp/226.0.2.154:9144
CCTV2,http://dms.yryyj.site:8188/udp/239.76.246.152:1234
CCTV2,http://211.158.153.199:8004/udp/225.0.4.132:7980
CCTV2,http://ikuai.zlsip.top:4022/rtp/239.3.1.60:8084
CCTV2,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.60:8084
CCTV2,http://114.221.238.215:8888/rtp/239.49.8.130:6000
CCTV2,http://171.116.157.183:8005/rtp/226.0.2.154:9144
CCTV2,http://123.145.57.77:8004/udp/225.0.4.132:7980
CCTV2,http://27.11.251.76:8001/udp/225.0.4.132:7980
CCTV2,http://211.158.152.144:8004/udp/225.0.4.132:7980
CCTV2,http://114.243.111.238:4000/rtp/239.3.1.60:8084
CCTV2,http://27.10.75.129:8001/udp/225.0.4.132:7980
CCTV2,http://222.95.92.12:4000/rtp/239.49.8.130:6000
CCTV2,http://27.10.213.70:8002/udp/225.0.4.132:7980
CCTV2,http://114.254.93.135:2222/rtp/239.3.1.60:8084
CCTV2,http://61.165.157.9:4022/rtp/239.45.1.109:5140$1920x1080
CCTV2,http://223.10.115.195:8082/rtp/239.1.1.8:8008
CCTV2,http://111.165.213.195:8000/udp/225.1.1.133:5002
CCTV2,http://58.48.200.208:12312/rtp/239.69.1.102:10250
CCTV2,http://183.191.181.121:8002/rtp/226.0.2.154:9144
CCTV2,http://61.190.129.195:8686/rtp/238.1.78.235:7752
CCTV2,http://183.141.216.56:9999/udp/233.50.200.25:5140
CCTV2,http://171.117.183.38:8084/rtp/226.0.2.154:9144
CCTV2,http://720520.xyz:13579/rtp/225.1.4.74:1103?Cf=cfss.cc
CCTV2,http://119.98.37.126:8888/rtp/239.69.1.102:10250$1920x1080
CCTV2,http://121.224.50.39:5555/rtp/239.49.8.50:9802
CCTV2,http://222.129.33.14:8888/udp/225.1.8.2:8084
CCTV2,http://218.15.214.115:10000/udp/239.77.1.158:5146
CCTV2,http://171.118.137.182:8083/rtp/226.0.2.19:8064$1920x1080
CCTV2,http://110.177.146.171:888/udp/239.1.1.8:8008$1920x1080
CCTV2,http://114.230.190.227:8600/rtp/239.49.8.130:6000$1920x1080
CCTV2,http://123.122.163.183:19999/rtp/239.3.1.60:8084
CCTV2,http://27.11.250.231:8004/udp/225.0.4.132:7980
CCTV2,http://123.113.236.69:8012/rtp/239.3.1.2:8004
CCTV2,http://114.243.103.165:8822/rtp/239.3.1.60:8084
CCTV2,http://123.145.17.138:8001/rtp/225.0.4.132:7980$1920x1080
CCTV2,http://180.124.225.164:3000/rtp/239.49.8.50:9802
CCTV2,http://61.143.227.162:10000/udp/239.77.0.137:5146
CCTV2,http://223.11.153.2:7777/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://123.122.162.7:19999/rtp/239.3.1.2:8004
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV2,http://171.116.71.172:8083/rtp/226.0.2.154:9144
CCTV2,http://49.86.222.102:8888/rtp/239.49.8.130:6000
CCTV2,http://183.185.227.252:8001/rtp/226.0.2.154:9144
CCTV2,http://222.95.92.12:4000/rtp/239.49.1.2:6000
CCTV2,http://114.254.80.240:2222/rtp/239.3.1.60:8084$1920x1080
CCTV2,http://223.10.39.207:8083/rtp/239.1.1.8:8008
CCTV2,http://27.11.251.76:8007/rtp/225.0.4.132:7980$1920x1080
CCTV2,http://ik6.iptv8.net:8888/udp/225.1.4.74:1103
CCTV2,http://123.113.236.69:8012/rtp/239.3.1.60:8084
CCTV2,http://110.177.146.171:888/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://116.227.10.196:2048/rtp/239.45.1.109:5140
CCTV2,http://218.15.214.115:10000/udp/239.77.0.137:5146
CCTV2,http://nas.tuyuannet.cn:8800/rtp/239.37.0.3:5540
CCTV2,http://58.219.172.201:10001/rtp/239.49.8.50:9802
CCTV2,http://27.10.75.129:8007/udp/225.0.4.132:7980
CCTV2,http://27.11.251.76:8007/udp/225.0.4.132:7980
CCTV2,http://123.145.57.77:8002/udp/225.0.4.132:7980
CCTV2,http://183.185.227.252:8002/rtp/226.0.2.154:9144$1920x1080
CCTV2,http://itms.xznet.org:41097/rtp/239.254.200.158:6000
CCTV2,http://222.128.183.216:8383/rtp/239.3.1.60:8084
CCTV2,http://27.10.213.70:8001/udp/225.0.4.132:7980
CCTV2,http://115.234.227.164:8808/rtp/233.50.201.2:5140$1920x1080
CCTV2,http://114.107.2.88:2000/rtp/238.1.78.235:7752
CCTV2,http://60.7.56.33:4000/rtp/239.253.92.190:6065
CCTV2,http://222.129.33.14:8888/udp/225.1.8.102:8004
CCTV2,http://223.10.39.207:8082/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://182.32.160.37:9997/udp/239.21.1.151:5002
CCTV2,http://114.254.188.49:9999/rtp/239.3.1.60:8084$1920x1080
CCTV2,http://115.230.189.122:9999/udp/233.50.200.25:5140
CCTV2,http://114.249.234.227:8182/rtp/239.3.1.60:8084
CCTV2,http://123.113.237.160:8888/rtp/239.3.1.60:8084
CCTV2,http://171.117.183.38:8085/rtp/226.0.2.154:9144
CCTV2,http://223.12.113.32:8083/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://39.98.201.151:9090/udp/225.1.8.102:8004
CCTV2,http://115.234.227.164:8808/rtp/233.50.201.119:5140$1920x1080
CCTV2,http://27.10.213.70:8004/udp/225.0.4.132:7980
CCTV2,http://27.10.75.218:8010/udp/225.0.4.132:7980
CCTV2,http://123.145.57.77:8003/udp/225.0.4.132:7980
CCTV2,http://183.191.180.63:8002/rtp/226.0.2.154:9144
CCTV2,http://122.189.103.254:8010/rtp/228.0.0.2:6108
CCTV2,http://114.254.188.49:9999/rtp/239.3.1.60:8084
CCTV2,http://183.66.51.205:4022/rtp/235.254.198.2:1284$1920x1080
CCTV2,http://223.10.39.207:8082/rtp/239.1.1.8:8008
CCTV2,http://113.25.70.59:8891/udp/239.1.1.8:8008
CCTV2,http://home.yulei.online:9999/rtp/226.0.2.154:9144
CCTV2,http://218.78.180.91:9999/rtp/239.45.1.109:5140$1920x1080
CCTV2,http://113.120.46.90:8123/udp/239.21.1.151:5002
CCTV2,http://218.80.126.237:4022/rtp/239.45.1.109:5140
CCTV2,http://171.117.183.38:8082/rtp/226.0.2.154:9144
CCTV2,http://114.252.229.100:8000/rtp/239.3.1.60:8084$1920x1080
CCTV2,http://111.196.191.184:5555/rtp/239.3.1.60:8084
CCTV2,http://183.141.216.56:9999/udp/233.50.200.25:5140$1920x1080
CCTV2,http://27.11.251.76:8008/udp/225.0.4.132:7980
CCTV2,http://39.98.201.151:9090/udp/225.1.8.2:8084
CCTV2,http://114.252.229.100:8000/rtp/239.3.1.60:8084
CCTV2,http://117.88.230.19:8888/rtp/239.49.8.130:6000
CCTV2,http://110.177.148.13:58888/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://183.66.51.205:4022/rtp/235.254.198.52:1484$1920x1080
CCTV2,http://27.11.251.76:8002/udp/225.0.4.132:7980
CCTV2,http://114.243.104.64:8822/rtp/239.3.1.60:8084
CCTV2,http://27.10.75.129:8006/udp/225.0.4.132:7980
CCTV2,http://101.68.81.44:9999/rtp/233.50.201.119:5140$1920x1080
CCTV2,http://180.124.225.159:3000/rtp/239.49.8.130:6000
CCTV2,http://183.185.227.252:8002/rtp/226.0.2.19:8064$1920x1080
CCTV2,http://27.11.250.143:8004/udp/225.0.4.132:7980
CCTV2,http://218.94.98.229:10001/rtp/239.49.8.50:9802
CCTV2,http://110.178.52.75:8085/rtp/239.1.1.8:8008$1920x1080
CCTV2,http://220.173.254.76:6666/udp/239.81.0.115:4056
CCTV2,http://27.10.75.129:8008/udp/225.0.4.132:7980
CCTV2,http://222.67.198.96:9898/rtp/239.45.1.109:5140$1920x1080
CCTV2,http://218.78.180.91:9999/rtp/239.45.1.109:5140
CCTV2,http://211.90.83.70:8002/rtp/226.0.2.19:8064
CCTV2,http://223.215.3.199:2000/rtp/238.1.78.235:7752
CCTV2,http://171.118.137.182:8083/rtp/226.0.2.154:9144
CCTV2,http://114.254.94.146:2222/rtp/239.3.1.60:8084
CCTV2,http://27.10.75.129:8004/udp/225.0.4.132:7980
CCTV2,http://211.158.152.144:8001/udp/225.0.4.132:7980
CCTV3,http://218.78.180.91:9999/rtp/239.45.1.68:5140
CCTV3,http://171.117.183.38:8085/rtp/226.0.2.208:9576
CCTV3,http://183.191.181.121:8002/rtp/226.0.2.208:9576
CCTV3,http://171.117.183.38:8082/rtp/226.0.2.208:9576
CCTV3,http://183.141.216.56:9999/udp/233.50.200.107:5140
CCTV3,http://114.243.104.64:8822/rtp/239.3.1.172:8001
CCTV3,http://27.10.75.129:8008/udp/225.0.4.142:7980
CCTV3,http://222.67.198.96:9898/rtp/239.45.1.68:5140$1920x1080
CCTV3,http://119.98.133.99:4022/rtp/239.69.1.122:10370
CCTV3,http://211.158.152.144:8004/udp/225.0.4.142:7980
CCTV3,http://114.249.234.227:8182/rtp/239.3.1.172:8001
CCTV3,http://114.254.94.146:2222/rtp/239.3.1.172:8001
CCTV3,http://39.98.201.151:9090/udp/225.1.8.88:8000
CCTV3,http://119.166.159.120:6666/udp/239.253.254.191:8000
CCTV3,http://61.165.157.9:4022/rtp/239.45.1.68:5140$1920x1080
CCTV3,http://110.177.146.171:888/udp/239.1.1.9:8009
CCTV3,http://114.107.2.88:2000/rtp/238.1.78.170:7232
CCTV3,http://27.11.251.76:8003/udp/225.0.4.142:7980
CCTV3,http://223.10.115.195:8083/rtp/239.1.1.9:8009
CCTV3,http://222.129.33.14:8888/udp/225.1.8.92:8000
CCTV3,http://211.90.83.70:8002/rtp/226.0.2.208:9576
CCTV3,http://116.227.10.196:2048/rtp/239.45.1.68:5140
CCTV3,http://27.10.75.129:8004/udp/225.0.4.142:7980
CCTV3,http://itms.xznet.org:41097/rtp/239.254.200.13:6000
CCTV3,http://nas.tuyuannet.cn:8800/rtp/239.37.0.231:5540
CCTV3,http://223.11.153.2:7777/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://117.32.85.85:8025/rtp/239.112.205.221:5140
CCTV3,http://183.185.227.252:8001/rtp/226.0.2.208:9576
CCTV3,http://183.66.51.205:4022/rtp/235.254.198.53:1488$1920x1080
CCTV3,http://124.112.202.94:18888/rtp/238.1.78.170:7232
CCTV3,http://123.145.17.138:8001/rtp/225.0.4.142:7980$1920x1080
CCTV3,http://223.215.3.199:2000/rtp/238.1.78.170:7232
CCTV3,http://110.177.146.171:888/rtp/239.1.1.9:8009
CCTV3,http://123.113.236.69:8012/rtp/239.3.1.107:8001
CCTV3,http://223.10.115.195:8082/rtp/239.1.1.9:8009
CCTV3,http://27.10.75.129:8001/udp/225.0.4.142:7980
CCTV3,http://110.178.52.75:8085/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://182.32.160.37:9997/udp/239.21.2.45:5002
CCTV3,http://116.227.10.196:2048/udp/239.45.1.68:5140
CCTV3,http://111.196.191.184:5555/rtp/239.3.1.172:8001
CCTV3,http://120.234.5.29:6000/udp/239.20.0.28:3292
CCTV3,http://122.189.103.254:8010/rtp/228.0.0.156:7156
CCTV3,http://114.254.188.49:9999/rtp/239.3.1.172:8001$1920x1080
CCTV3,http://27.11.250.143:8003/udp/225.0.4.142:7980
CCTV3,http://123.113.237.160:8888/rtp/239.3.1.172:8001
CCTV3,http://118.81.238.60:8004/rtp/226.0.2.208:9576$1920x1080
CCTV3,http://27.11.251.76:8002/udp/225.0.4.142:7980
CCTV3,http://223.10.39.207:8082/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://222.128.183.216:8383/rtp/239.3.1.172:8001
CCTV3,http://116.21.122.39:8000/udp/239.77.0.169:5146
CCTV3,http://123.145.57.77:8004/udp/225.0.4.142:7980
CCTV3,http://27.11.251.76:8007/rtp/225.0.4.142:7980$1920x1080
CCTV3,http://114.243.103.165:8822/rtp/239.3.1.172:8001
CCTV3,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.172:8001
CCTV3,http://183.66.51.205:4022/rtp/235.254.198.141:1842$1920x1080
CCTV3,http://218.78.180.91:9999/udp/239.45.1.68:5140
CCTV3,http://115.234.227.164:8808/rtp/233.50.201.196:5140$1920x1080
CCTV3,http://183.191.180.63:8002/rtp/226.0.2.20:8072
CCTV3,http://114.252.229.100:8000/rtp/239.3.1.172:8001
CCTV3,http://114.254.188.49:9999/rtp/239.3.1.172:8001
CCTV3,http://123.145.57.77:8003/udp/225.0.4.142:7980
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV3,http://114.254.93.135:2222/rtp/239.3.1.172:8001
CCTV3,http://112.226.139.185:9999/udp/239.253.254.191:8000
CCTV3,http://720520.xyz:13579/rtp/225.1.4.158:1194?Cf=cfss.cc
CCTV3,http://101.68.81.44:9999/rtp/233.50.201.196:5140
CCTV3,http://111.165.213.195:8000/udp/225.1.1.158:5002
CCTV3,http://183.191.181.121:8002/rtp/226.0.2.20:8072
CCTV3,http://114.226.243.7:4022/rtp/239.49.9.31:6000
CCTV3,http://27.11.251.76:8008/udp/225.0.4.142:7980
CCTV3,http://211.158.152.144:8001/udp/225.0.4.142:7980
CCTV3,http://110.177.146.171:888/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://223.10.115.195:8083/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://218.78.180.91:9999/rtp/239.45.1.68:5140$1920x1080
CCTV3,http://110.178.52.75:8083/rtp/239.1.1.9:8009
CCTV3,http://114.230.190.227:8600/rtp/239.49.9.31:6000
CCTV3,http://171.116.157.183:8005/rtp/226.0.2.208:9576
CCTV3,http://58.48.200.208:12312/rtp/239.69.1.122:10370
CCTV3,http://123.113.236.69:8012/rtp/239.3.1.172:8001
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057
CCTV3,http://218.15.214.115:10000/udp/239.77.0.169:5146
CCTV3,http://ikuai.zlsip.top:4022/rtp/239.3.1.172:8001
CCTV3,http://39.98.201.151:9090/udp/225.1.8.92:8000
CCTV3,http://27.10.129.243:8002/rtp/225.0.4.142:7980$1920x1080
CCTV3,http://27.10.75.129:8006/udp/225.0.4.142:7980
CCTV3,http://222.129.33.14:8888/udp/225.1.8.88:8000
CCTV3,http://sweetown.fun:4000/rtp/239.3.1.172:8001
CCTV3,http://123.122.162.7:19999/rtp/239.3.1.107:8001
CCTV3,http://223.10.39.207:8082/rtp/239.1.1.9:8009
CCTV3,http://114.252.229.100:8000/rtp/239.3.1.172:8001$1920x1080
CCTV3,http://101.27.106.176:8888/rtp/239.253.92.191:6057
CCTV3,http://123.145.57.77:8002/udp/225.0.4.142:7980
CCTV3,http://122.189.103.254:8010/rtp/228.0.0.214:6108
CCTV3,http://110.177.148.13:58888/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://171.118.137.182:8083/rtp/226.0.2.20:8072$1920x1080
CCTV3,http://27.10.213.70:8001/udp/225.0.4.142:7980
CCTV3,http://27.11.251.76:8001/udp/225.0.4.142:7980
CCTV3,http://183.185.227.252:8002/rtp/226.0.2.20:8072$1920x1080
CCTV3,http://27.10.213.70:8002/udp/225.0.4.142:7980
CCTV3,http://183.191.180.63:8002/rtp/226.0.2.208:9576
CCTV3,http://27.10.213.70:8004/udp/225.0.4.142:7980
CCTV3,http://27.11.251.76:8007/udp/225.0.4.142:7980
CCTV3,http://211.90.83.70:8002/rtp/226.0.2.20:8072
CCTV3,http://114.254.80.240:2222/rtp/239.3.1.172:8001$1920x1080
CCTV3,http://home.yulei.online:9999/rtp/226.0.2.208:9576
CCTV3,http://27.10.75.129:8006/rtp/225.0.4.142:7980$1920x1080
CCTV3,http://218.80.126.237:4022/rtp/239.45.1.68:5140
CCTV3,http://223.10.115.195:8082/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://223.12.113.32:8083/rtp/239.1.1.9:8009$1920x1080
CCTV3,http://223.10.39.207:8083/rtp/239.1.1.9:8009
CCTV3,http://27.10.75.129:8007/udp/225.0.4.142:7980
CCTV3,http://171.116.71.172:8083/rtp/226.0.2.208:9576
CCTV3,http://171.118.137.182:8083/rtp/226.0.2.208:9576$1920x1080
CCTV3,http://27.11.250.143:8004/udp/225.0.4.142:7980
CCTV3,http://171.117.183.38:8083/rtp/226.0.2.208:9576
CCTV3,http://171.107.203.17:4022/rtp/239.81.0.231:4056
CCTV3,http://115.234.227.164:8808/rtp/233.50.201.16:5140$1920x1080
CCTV3,http://183.185.227.252:8002/rtp/226.0.2.208:9576$1920x1080
CCTV3,http://211.158.153.199:8004/udp/225.0.4.142:7980
CCTV3,http://171.118.137.182:8083/rtp/226.0.2.208:9576
CCTV3,http://180.124.225.164:3000/rtp/239.49.9.31:6000
CCTV3,http://218.94.98.229:10001/rtp/239.49.9.31:6000
CCTV3,http://113.25.70.59:8891/udp/239.1.1.9:8009
CCTV3,http://58.219.172.201:10001/rtp/239.49.9.31:6000
CCTV3,http://114.254.80.240:2222/rtp/239.3.1.172:8001
CCTV3,http://121.224.50.39:5555/rtp/239.49.9.31:6000
CCTV3,http://171.117.183.38:8084/rtp/226.0.2.208:9576
CCTV3,http://49.86.222.102:8888/rtp/239.49.9.31:6000
CCTV3,http://61.143.227.162:10000/udp/239.77.0.169:5146
CCTV3,http://123.122.163.183:19999/rtp/239.3.1.172:8001
CCTV4,http://211.90.83.70:8002/rtp/226.0.2.156:9160
CCTV4,http://124.112.202.94:18888/rtp/238.1.78.236:7760
CCTV4,http://27.11.250.143:8004/udp/225.0.4.176:7980
CCTV4,http://27.11.250.143:8003/udp/225.0.4.176:7980
CCTV4,http://211.158.153.199:8004/udp/225.0.4.176:7980
CCTV4,http://211.158.152.144:8001/udp/225.0.4.176:7980
CCTV4,http://114.243.103.165:8822/rtp/239.3.1.213:4220
CCTV4,http://27.11.251.76:8001/udp/225.0.4.176:7980
CCTV4,http://183.191.180.63:8002/rtp/226.0.2.156:9160
CCTV4,http://180.124.225.159:3000/rtp/239.49.8.131:6000
CCTV4,http://114.252.229.100:8000/rtp/239.3.1.213:4220$1920x1080
CCTV4,http://183.66.51.205:4022/rtp/235.254.198.183:7980$1920x1080
CCTV4,http://dms.yryyj.site:8188/udp/239.76.246.154:1234
CCTV4,http://222.128.183.216:8383/rtp/239.3.1.105:8092
CCTV4,http://ikuai.zlsip.top:4022/rtp/239.3.1.105:8092
CCTV4,http://113.25.70.59:8891/udp/239.1.1.10:8010
CCTV4,http://183.191.180.63:8002/rtp/226.0.2.21:8080
CCTV4,http://223.10.115.195:8083/rtp/239.1.1.10:8010
CCTV4,http://114.252.229.100:8000/rtp/239.3.1.213:4220
CCTV4,http://117.88.230.19:8888/rtp/239.49.8.131:6000
CCTV4,http://123.145.57.77:8004/udp/225.0.4.176:7980
CCTV4,http://183.191.181.121:8002/rtp/226.0.2.156:9160
CCTV4,http://58.219.172.201:10001/rtp/239.49.8.51:9806
CCTV4,http://xuys.top:8888/udp/225.1.1.150:5002
CCTV4,http://61.143.227.162:10000/udp/239.77.1.163:5146
CCTV4,http://182.32.160.37:9997/udp/239.21.2.29:5002
CCTV4,http://218.78.180.91:9999/rtp/239.45.0.2:5140$1920x1080
CCTV4,http://171.117.183.38:8084/rtp/226.0.2.156:9160
CCTV4,http://171.118.137.182:8083/rtp/226.0.2.156:9160
CCTV4,http://123.113.237.160:8888/rtp/239.3.1.105:8092
CCTV4,http://114.230.190.227:8600/rtp/239.49.8.131:6000
CCTV4,http://ikuai.zlsip.top:4022/rtp/239.3.1.213:4220
CCTV4,http://60.7.56.33:4000/rtp/239.253.92.251:6141
CCTV4,http://211.90.83.70:8002/rtp/226.0.2.21:8080
CCTV4,http://58.48.200.208:12312/rtp/239.69.1.138:10466
CCTV4,http://222.129.33.14:8888/udp/225.1.8.4:8092
CCTV4,http://27.11.251.76:8003/udp/225.0.4.176:7980
CCTV4,http://39.98.201.151:9090/udp/225.1.8.4:8092
CCTV4,http://223.215.3.199:2000/rtp/238.1.78.236:7760
CCTV4,http://123.113.236.69:8012/rtp/239.3.1.213:4220
CCTV4,http://110.177.146.171:888/udp/239.1.1.10:8010
CCTV4,http://114.226.243.7:4022/rtp/239.49.8.51:9806
CCTV4,http://223.10.115.195:8083/rtp/239.1.1.10:8010$1920x1080
CCTV4,http://sweetown.fun:4000/rtp/239.3.1.213:4220
CCTV4,http://114.254.94.146:2222/rtp/239.3.1.105:8092
CCTV4,http://114.243.104.64:8822/rtp/239.3.1.105:8092
CCTV4,http://720520.xyz:13579/rtp/225.1.5.30:1333?Cf=cfss.cc
CCTV4,http://27.10.213.70:8001/udp/225.0.4.176:7980
CCTV4,http://123.145.57.77:8002/udp/225.0.4.176:7980
CCTV4,http://114.254.80.240:2222/rtp/239.3.1.105:8092$1920x1080
CCTV4,http://110.177.146.171:888/rtp/239.1.1.10:8010
CCTV4,http://27.10.213.70:8004/udp/225.0.4.176:7980
CCTV4,http://114.252.229.100:8000/rtp/239.3.1.105:8092$1920x1080
CCTV4,http://ik6.iptv8.net:8888/udp/225.1.5.31:1342
CCTV4,http://114.254.93.135:2222/rtp/239.3.1.105:8092
CCTV4,http://220.173.254.76:6666/udp/239.81.0.96:4056
CCTV4,http://ik6.iptv8.net:8888/udp/225.1.5.30:1333
CCTV4,http://ikuai.zlsip.top:4022/rtp/239.3.1.214:4220
CCTV4,http://27.10.75.129:8006/udp/225.0.4.176:7980
CCTV4,http://123.113.236.69:8012/rtp/239.3.1.105:8092
CCTV4,http://114.254.80.240:2222/rtp/239.3.1.105:8092
CCTV4,http://114.254.188.49:9999/rtp/239.3.1.105:8092$1920x1080
CCTV4,http://101.68.81.44:9999/rtp/233.50.201.4:5140
CCTV4,http://171.118.137.182:8083/rtp/226.0.2.156:9160$1920x1080
CCTV4,http://123.113.236.69:8012/rtp/239.3.1.214:4220
CCTV4,http://123.113.236.69:8012/rtp/239.3.1.4:8216
CCTV4,http://114.254.94.118:2222/rtp/239.3.1.105:8092
CCTV4,http://117.32.85.85:8025/rtp/239.112.205.202:5140
CCTV4,http://112.226.139.185:9999/udp/239.253.254.186:8000
CCTV4,http://27.11.251.76:8002/udp/225.0.4.176:7980
CCTV4,http://114.249.234.227:8182/rtp/239.3.1.105:8092
CCTV4,http://101.27.106.176:8888/rtp/239.253.93.192:6370
CCTV4,http://122.189.103.254:8010/rtp/228.0.0.215:6108
CCTV4,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.214:4220
CCTV4,http://222.129.33.14:8888/udp/225.1.8.104:8216
CCTV4,http://111.196.191.184:5555/rtp/239.3.1.105:8092
CCTV4,http://218.78.180.91:9999/rtp/239.45.0.2:5140
CCTV4,http://123.145.57.77:8003/udp/225.0.4.176:7980
CCTV4,http://114.243.103.165:8822/rtp/239.3.1.214:4220
CCTV4,http://nas.tuyuannet.cn:8800/rtp/239.37.1.25:5540
CCTV4,http://114.243.104.64:8822/rtp/239.3.1.214:4220
CCTV4,http://39.98.201.151:9090/udp/225.1.8.104:8216
CCTV4,http://183.185.227.252:8002/rtp/226.0.2.21:8080$1920x1080
CCTV4,http://27.11.251.76:8007/rtp/225.0.4.176:7980$1920x1080
CCTV4,http://61.143.227.162:10000/udp/239.77.0.78:5146
CCTV4,http://223.10.39.207:8082/rtp/239.1.1.10:8010
CCTV4,http://123.145.17.138:8001/rtp/225.0.4.176:7980$1920x1080
CCTV4,http://123.122.163.183:19999/rtp/239.3.1.105:8092
CCTV4,http://218.15.214.115:10000/udp/239.77.0.78:5146
CCTV4,http://27.10.75.129:8001/udp/225.0.4.176:7980
CCTV4,http://nas.tuyuannet.cn:8800/rtp/239.37.1.12:5540
CCTV4,http://183.191.181.121:8002/rtp/226.0.2.21:8080
CCTV4,http://111.196.191.184:5555/rtp/239.3.1.214:4220
CCTV4,http://223.12.113.32:8083/rtp/239.1.1.10:8010$1920x1080
CCTV4,http://123.122.162.7:19999/rtp/239.3.1.213:4220
CCTV4,http://222.67.198.96:9898/udp/239.45.0.2:5140
CCTV4,http://183.141.216.56:9999/udp/233.50.200.101:5140
CCTV4,http://218.15.214.115:10000/udp/239.77.1.163:5146
CCTV4,http://27.11.250.231:8004/udp/225.0.4.176:7980
CCTV4,http://218.94.98.229:10001/rtp/239.49.8.51:9806
CCTV4,http://114.252.229.100:8000/rtp/239.3.1.105:8092
CCTV4,http://123.113.237.160:8888/rtp/239.3.1.214:4220
CCTV4,http://111.165.213.195:8000/udp/225.1.1.150:5002
CCTV4,http://115.234.227.164:8808/rtp/233.50.201.4:5140$1920x1080
CCTV4,http://itms.xznet.org:41097/rtp/239.254.201.206:4220
CCTV4,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.105:8092
CCTV4,http://110.177.148.13:58888/rtp/239.1.1.10:8010$1920x1080
CCTV4,http://116.227.10.196:2048/udp/239.45.0.2:5140
CCTV4,http://183.66.51.205:4022/rtp/235.254.198.3:1288$1920x1080
CCTV4,http://61.165.157.9:4022/rtp/239.45.0.2:5140$1920x1080
CCTV4,http://101.68.81.44:9999/rtp/233.50.201.4:5140$1920x1080
CCTV4,http://223.10.115.195:8082/rtp/239.1.1.10:8010
CCTV4,http://114.107.2.88:2000/rtp/238.1.78.236:7760
CCTV4,http://182.32.160.37:9997/udp/239.21.2.28:5002
CCTV4,http://222.67.198.96:9898/rtp/239.45.0.2:5140$1920x1080
CCTV4,http://123.122.162.7:19999/rtp/239.3.1.214:4220
CCTV4,http://27.10.213.70:8002/udp/225.0.4.176:7980
CCTV4,http://ik6.iptv8.net:8888/udp/225.1.5.32:1343
CCTV4,http://111.196.191.184:5555/rtp/239.3.1.213:4220
CCTV4,http://27.11.251.76:8008/udp/225.0.4.176:7980
CCTV4,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.213:4220
CCTV4,http://114.243.103.165:8822/rtp/239.3.1.105:8092
CCTV4,http://27.10.75.129:8008/udp/225.0.4.176:7980
CCTV4,http://58.62.234.242:10000/udp/239.77.0.78:5146
CCTV4,http://itms.xznet.org:41097/rtp/239.254.201.205:4220
CCTV4,http://171.117.183.38:8083/rtp/226.0.2.156:9160
CCTV4,http://60.7.56.33:4000/rtp/239.253.93.192:6370
CCTV4,http://223.10.39.207:8082/rtp/239.1.1.10:8010$1920x1080
CCTV4,http://27.10.75.129:8006/rtp/225.0.4.176:7980$1920x1080
CCTV4,http://223.10.39.207:8083/rtp/239.1.1.10:8010
CCTV4,http://49.86.222.102:8888/rtp/239.49.8.131:6000
CCTV4,http://118.81.238.60:8004/rtp/226.0.2.156:9160$1920x1080
CCTV4,http://183.185.227.252:8002/rtp/226.0.2.156:9160$1920x1080
CCTV4,http://182.32.160.37:9997/udp/239.21.1.154:5002
CCTV4,http://114.243.104.64:8822/rtp/239.3.1.213:4220
CCTV4,http://home.yulei.online:9999/rtp/226.0.2.156:9160
